Mes,Hora,MP_2.5,MP_10,Temp._promedio_aire,Precipitacion_horaria,Humed._rel._Promedio,Presion_Atm,Rad_solar,Veloc_viento,Direccion_viento
6,17,58,0,9.5,0.5,94,1013.2,5.7,0,0
6,18,95,0,9.3,0,90.3,1013,0.2,0.3,249.9
6,8,22,0,6,0,99.4,1019.8,8.5,0,0
6,9,23,0,5.9,0,99.4,1020,32.8,0.7,308.4
6,10,30,0,5.8,0,99.4,1020.2,83.5,0,0
6,11,41,0,6.5,0,99.2,1021.5,162.2,0.9,17.2
6,12,31,0,6.9,0,97.4,1021.2,204,1.2,344.3
6,13,27,0,7.2,0,94.6,1020.5,200.5,1.7,352.3
6,14,13,0,7.2,0,93.8,1019.2,155,2.3,351.4
6,15,17,0,7.2,0,93.4,1019,140.3,2,346.2
6,16,40,0,7.5,0,91.1,1019,122.3,0.9,339.3
6,17,62,0,6.8,0,92.6,1018.2,54.8,0,316.4
6,18,334,0,5.2,0,96,1018.2,0.6,0,0
6,8,78,0,1.4,0,99.4,1012.8,21.7,0.1,351.7
6,9,42,0,2.2,0,99.6,1013,104.7,0,0
6,10,40,0,2.8,0,99.5,1013,120.9,1,359.2
6,11,44,0,3.4,0,99.2,1012.8,166.2,1.9,347.6
6,12,22,0,4.4,0,97.4,1012,248.9,2.2,358.6
6,13,25,0,4.7,0,94.4,1009.8,283.6,3.1,353.7
6,14,17,0,5.2,0,91.7,1009,222,2.8,351.8
6,15,25,0,5.2,0,92.6,1009,105.1,2.2,353.5
6,16,29,0,5.3,0,92.6,1009.8,62,1.7,29.9
6,17,33,0,5.1,0,92.1,1010.5,27.8,0,0
6,18,36,0,4.8,0,92.6,1011.5,0.2,0.2,348.2
6,8,47,0,,,,,,,
6,9,61,0,,,,,,,
6,10,61,0,,,,,,,
6,11,49,0,,,,,,,
6,12,54,0,,,,,,,
6,13,45,0,,,,,,,
6,14,41,0,,,,,,,
6,15,58,0,,,,,,,
6,16,88,0,,,,,,,
6,17,91,0,,,,,,,
6,18,95,0,,,,,,,
6,8,141,0,,,,,,,
6,9,63,0,,,,,,,
6,10,84,0,,,,,,,
6,11,22,0,,,,,,,
6,12,36,0,,,,,,,
6,13,20,0,8.7,0.2,89.9,1017.2,199.5,2.7,35.2
6,14,23,0,9.1,0.1,88.6,1015.8,409.1,2.8,44.9
6,15,29,0,8.1,4.1,91,1016.8,104.3,2.2,352.7
6,16,52,0,7.6,1.1,92.6,1017,26.5,0.3,38.4
6,17,188,0,7,0.3,95.4,1016.8,10.6,0,0
6,18,140,0,6.7,0.5,96.9,1017,0.2,0,0
6,8,143,0,,,,,,,
6,9,55,0,4.7,0,99.5,1020.2,174.9,0.1,39.9
6,10,39,0,7.7,0,84.7,1021.5,358.8,1.5,131.6
6,11,20,0,8.8,0,80.3,1021.5,380.8,1.9,143
6,12,16,0,10.1,0,73.1,1022,443.9,3.8,141.3
6,13,18,0,10.3,0,71.2,1021,450.3,3,147.6
6,14,17,0,10.2,0,67.4,1020.2,240.6,3.7,144.1
6,15,15,0,10.2,0,65.4,1020,271.7,3.4,152.2
6,16,19,0,10.3,0,64.9,1020,202.8,3.2,164.3
6,17,29,0,8.7,0,72.1,1020.8,30.6,2.2,168.6
6,18,51,0,7.3,0,79.4,1021.5,0.7,0.7,184.7
6,8,22,0,1,0,96.8,1026,38.8,0,0
6,9,28,0,1.7,0,96.6,1026,84.4,0.2,339.5
6,10,34,0,4.2,0,96,1026.8,284.8,0.2,340.7
6,11,16,0,6.4,0,85.7,1026.8,369.7,2.4,345.7
6,12,24,0,10.3,0,69.4,1026,406.8,2.4,151.3
6,13,22,0,11.4,0,70.2,1025.5,406.8,2.2,328.7
6,14,21,0,12.4,0,62.7,1025,382.9,2.4,347.5
6,15,22,0,13.2,0,56.3,1025,283.6,3.2,136.8
6,16,32,0,13,0,61,1025,198.9,2.1,158.1
6,17,82,0,11.5,0,71.5,1025,65.3,0,0
6,18,103,0,7.3,0,89.1,1025,0.8,0.2,182.8
6,8,15,0,3.1,0,97.8,1024,7.1,0,0
6,9,15,0,6,0,84.6,1023.5,42.2,1.8,201.7
6,10,23,0,6.4,0,82.2,1023,52.8,1.4,193.1
6,11,28,0,9,0,71.9,1022.5,78.9,1.7,170.8
6,12,136,0,8.9,0,75.9,1022,77.8,2,350.6
6,13,67,0,10.2,0,74.7,1022,284.6,0.7,78
6,14,36,0,11.3,0,64.8,1020.8,264,1.7,134.4
6,15,28,0,13.5,0,58.4,1019.5,284.7,2.2,208.5
6,16,35,0,13.8,0,58.4,1019,201.3,1.8,180.5
6,17,72,0,12,0,66.2,1019,68.7,1.2,184.2
6,18,168,0,6.7,0,87.6,1019,0.8,1,359
6,8,48,0,-0.3,0,99,1018,16.8,0,0
6,9,157,0,-0.2,0.1,99.1,1019,70.4,0,0
6,10,132,0,1.3,0,99.4,1019,185.5,0,0
6,11,117,0,3.3,0.1,99.4,1018.5,295.1,0,0
6,12,53,0,5.4,0,97.1,1018.2,412.2,0,0
6,13,36,0,8.7,0,76.6,1017.8,429.3,0.8,339.4
6,14,22,0,10.6,0,68.9,1017,365.9,1.6,336.5
6,15,26,0,12.9,0,56.4,1017,318.2,0.1,346.7
6,16,99,0,13,0,63.8,1017,245.1,0.5,301
6,17,155,0,9.8,0,83.4,1017.8,27.1,0.2,323.7
6,18,99,0,8.8,0,87.7,1018,0.3,0.2,2.2
6,8,44,0,6.6,0,98.7,1023,12.5,0.4,338.2
6,9,37,0,7.8,0.1,98.3,1023,173.4,0.8,357.9
6,10,44,0,9.8,0,92.6,1023,241.9,1.6,355.2
6,11,36,0,9.9,0,91.3,1024,156.1,1.7,345.5
6,12,30,0,10.6,0,89,1024,196.6,1.2,8
6,13,30,0,11.6,0,82.6,1023.2,231.7,1.3,349.4
6,14,20,0,13.4,0,72.1,1023,516.4,2,354.5
6,15,24,0,12.8,0,70.7,1023,272.6,1.8,354
6,16,26,0,12.4,0,76.8,1023,131.7,0,0
6,17,27,0,11.1,0,87.6,1023.2,18.5,0,0
6,18,47,0,10.4,0,91.1,1023,0.1,0.6,49.1
6,8,137,0,7.2,0,97.8,1022,37.8,0,0
6,9,64,0,7.6,0,97.8,1022,131.1,0,0
6,10,28,0,8.9,0,94.1,1022,264.4,0.9,357.5
6,11,47,0,9.8,0,88.4,1021.8,362.2,0.3,342.6
6,12,43,0,10.3,0,82.8,1021,462.8,0.8,322.4
6,13,73,0,11.3,0,78.9,1020,317.8,0.5,128.2
6,14,47,0,,,,,,,
6,15,42,0,13.5,0,71,1018,308.8,0.5,221.2
6,16,69,0,13.5,0,71.9,1017,193.7,0.6,188.8
6,17,274,0,11,0,85,1016.2,42.9,0.2,293.5
6,18,277,0,8.1,0,94.8,1015.8,0.2,0.1,295.3
6,8,23,0,,,,,,,
6,9,39,0,,,,,,,
6,10,47,0,,,,,,,
6,11,91,0,,,,,,,
6,12,144,0,5.6,0,99.8,1010.8,181,0.4,327.9
6,13,44,0,6.8,0,99.8,1010.8,412.1,0.7,359.8
6,14,36,0,8,0,99,1009.5,386.6,0.7,269.8
6,15,55,0,9.8,0,93.3,1010,321.9,0.5,299.4
6,16,48,0,9.6,0,90.2,1010.8,172.8,0.9,306.8
6,17,66,0,10.2,0,85,1011.8,28.8,0.3,328.8
6,18,43,0,10.8,0,82.1,1012.5,0.5,2.8,19.3
6,8,12,0,10.3,1.2,93.3,1016.5,5.4,1.4,344.8
6,9,24,0,10.9,0.3,92.4,1017,16.2,1.8,352.6
6,10,10,0,11.4,0.3,90.8,1018,48.1,2.8,355.5
6,11,13,0,11.9,0.1,90,1017.5,50.3,3.2,21.9
6,12,8,0,12.3,0.2,90.1,1017.2,67.1,3.6,354.4
6,13,8,0,13.4,0.4,84.9,1018,267.3,6,351.4
6,14,10,0,13.6,0.1,85.4,1016.5,217.3,6.3,341.7
6,15,8,0,12.6,1.4,92.2,1016.8,67.8,5.1,350.5
6,16,8,0,12.8,1.9,90.6,1017,44.4,6,338.9
6,17,5,0,12.7,1.8,90.8,1017.8,19.2,5.2,335.7
6,18,10,0,12.8,1.2,90.3,1018,0.5,4.3,331.8
6,8,6,0,12.2,0.6,94.9,1018,2.7,1.9,357.4
6,9,12,0,12.5,0.1,92.9,1019,23.9,3.1,355.7
6,10,12,0,12.4,0.2,94.1,1019,37.1,3.2,352.7
6,11,13,0,12.7,0.1,92.2,1019,80.6,2.9,349.4
6,12,13,0,12.8,0.1,92.4,1019,91.1,2.5,354.2
6,13,17,0,13.2,0,90,1018.5,148,2.9,356.8
6,14,5,0,13.2,0.1,92.5,1017.2,202.3,2.9,359.6
6,15,7,0,13.1,0,91.7,1016.8,111,2.9,357.4
6,16,25,0,12.6,1,94.9,1015.8,33.8,2.6,352.1
6,17,23,0,12.3,0.3,96.1,1015,6.6,2.8,357.1
6,18,19,0,12.3,1.1,96,1015,0.2,2.9,359.5
6,8,22,0,8,0.1,98.3,1011.8,13,0,0
6,9,20,0,9.1,0,98.2,1014,170.7,0,0
6,10,14,0,10.6,0,93.3,1015.8,199.6,0,0
6,11,11,0,12,0.1,87.3,1016.8,284.4,1.8,350.1
6,12,0,0,12.6,0.1,86.1,1017,388.3,2.6,345.4
6,13,17,0,13.4,0,76.6,1015.5,552.2,2.9,358.3
6,14,10,0,12.7,0,73,1014.8,270.7,2.9,311.6
6,15,14,0,12.5,0,73.8,1014,200.4,2.9,348
6,16,14,0,11.1,1.3,85.1,1014,71.7,3.3,359
6,17,54,0,10.8,0,83.3,1014,26.6,1.8,347.9
6,18,41,0,10.6,0.1,83.1,1013.2,0.2,2.7,357.1
6,8,21,0,3.9,0.1,96.2,1008.5,8.3,0,0
6,9,40,0,3.9,0,95.6,1009.5,46.8,0,0
6,10,70,0,5.2,0,90.1,1012.2,258.9,0.2,5.3
6,11,36,0,6.6,0.4,84.5,1014,391.6,1.4,352.3
6,12,26,0,6.9,0.1,80,1014.2,413,1.1,222.1
6,13,26,0,7.3,1.1,78.3,1015.2,544.6,1.5,174.1
6,14,27,0,7.8,0,75.8,1015.8,389.7,1,227.1
6,15,25,0,8,0.1,72.8,1015.8,320.5,2.5,245
6,16,38,0,7.2,0,73.6,1017.8,189.4,1.2,223
6,17,97,0,6.5,0,77.5,1017,62.6,0,0
6,18,255,0,4.3,0,88.8,1018.8,0.8,0,0
6,8,26,0,8.1,1.4,87.4,1020.8,17.8,2.6,259.8
6,9,20,0,7.7,0.9,87.2,1020.8,95.1,1.9,323.6
6,10,35,0,7.7,1.7,90.7,1021,80.4,2.6,345.4
6,11,20,0,8,4,89.4,1020.2,134.1,3,358.4
6,12,29,0,9.9,0.5,85.1,1020.2,310.3,1.7,323.2
6,13,25,0,10.6,0,79.9,1019,225.3,3.3,305.6
6,14,11,0,9.8,1.1,84.8,1017.5,112.8,3.4,321.8
6,15,20,0,9.7,1.4,87.2,1016.8,83.7,3.1,315.2
6,16,14,0,9.7,0.8,86.8,1015.8,34.1,3.1,337.4
6,17,22,0,9.2,2.7,86.6,1015,5.7,3.9,330.1
6,18,23,0,9.4,4.1,88.5,1015,0.2,3.5,323.7
6,8,15,0,12.1,0.4,87.5,1005,18.2,7.4,276.9
6,9,17,0,12,1.9,85.9,1004.8,82,6.7,267.3
6,10,25,0,12.4,0,81,1004.5,172.3,6.2,270.2
6,11,27,0,12.4,0,77.1,1004.2,140.5,5.8,267.3
6,12,29,0,12.3,0.8,83.6,1004.8,256.2,3.8,273.6
6,13,42,0,12.2,0.2,87.6,1003.5,230.1,4.2,277.2
6,14,31,0,12,0.2,87.8,1002.2,122.1,4.1,287.8
6,15,20,0,11.8,1.1,92.4,1001.2,49.3,3.7,306.8
6,16,21,0,11.7,0.8,90.7,1001,31.7,5.2,290.2
6,17,55,0,11.1,0.1,87.3,1000.8,7.7,3.4,265.7
6,18,40,0,11.1,1.2,86.3,1000.5,0.2,4,261.2
6,8,19,0,9.2,0,89.3,999.5,5.7,0.9,341.5
6,9,33,0,9.4,0,86.4,999.5,23.7,1,35.2
6,10,26,0,9.9,0,87.5,1000,73.9,2.3,342.6
6,11,18,0,12,0,76.1,1001,257.4,2.5,324.6
6,12,12,0,11.7,0.1,77.7,1000.8,202.8,3.6,349.7
6,13,10,0,12.2,0.2,75.1,1000,364.6,4.3,319.3
6,14,17,0,12.3,0.3,79.3,1000.8,404.5,4.1,317.8
6,15,36,0,10.5,1.4,79.2,999.8,94.3,4.7,319.2
6,16,34,0,10.5,0.3,84,1001.2,181.8,2.4,345.8
6,17,34,0,9.6,0,90.2,1001,48.6,0.2,319.7
6,18,84,0,9.5,0.1,88.4,1001.2,0.5,0.9,264.3
6,8,24,0,3.2,0,77.6,1012.8,11.6,0.2,104.8
6,9,24,0,3.9,0,75.6,1013,87.4,1.3,156.6
6,10,19,0,5.2,0,71,1013.5,195.5,2.9,156.7
6,11,16,0,6.2,0,66.4,1014,375.3,4.4,131.4
6,12,18,0,7.1,0,61.8,1014,408.7,3.7,145.5
6,13,17,0,7.7,0,55.9,1013,433.4,3.7,140
6,14,14,0,8,0,56.1,1012.2,389.8,3.9,135.1
6,15,29,0,7.6,0,56.6,1012,244.5,3.5,135.2
6,16,26,0,7.3,0,61.4,1012.5,129.7,2.6,137
6,17,40,0,6.5,0,66.1,1013,83.7,2.3,152
6,18,62,0,5,0,73.2,1013,1.4,0.8,169.1
6,8,122,0,-1.2,0,94.4,1016.2,27.4,0,0
6,9,132,0,0.9,0,89.3,1017,169.8,0,0
6,10,93,0,4.5,0,74.3,1017.8,288.7,0,0
6,11,21,0,6.6,0,65.2,1018,369.8,0.4,175.1
6,12,40,0,7.3,0,63.4,1018,413.3,0,217.9
6,13,49,0,8.9,0,56.3,1018,414.4,0.1,201.9
6,14,36,0,10,0,55.9,1018,392.2,0.6,237.7
6,15,16,0,9.6,0,57.9,1018.5,299.4,1.5,358
6,16,36,0,9,0,62.2,1018.8,138.1,0,52.4
6,17,46,0,7.3,0,75.6,1019,80.9,0,0
6,18,63,0,5.3,0,84.9,1019.8,0.8,0,0
6,8,37,0,4.6,0,97.3,1025,6.8,0,0
6,9,46,0,4.8,0,97.5,1025.5,36.6,0,0
6,10,36,0,5.2,0,96.5,1026,110.1,0,0
6,11,30,0,6.3,0,88.2,1026.2,156.7,0.7,117.3
6,12,23,0,7.2,0,77,1026,483.4,1.9,138.7
6,13,29,0,7.6,0,70.9,1026,335.8,2.6,133.3
6,14,25,0,8,0,67,1025.5,380.1,2,133.5
6,15,23,0,7.7,0,68.9,1025.8,154.2,2,139.6
6,16,43,0,7.6,0,68.8,1026,201,2.5,141.2
6,17,109,0,6.6,0,73,1026.2,78.4,0.1,125.8
6,18,202,0,3.4,0,91.4,1026,1.4,0,0
7,8,22,0,,,,,,,
7,9,37,0,,,,,,,
7,10,45,0,,,,,,,
7,11,68,0,,,,,,,
7,12,24,0,,,,,,,
7,13,11,0,,,,,,,
7,14,15,0,,,,,,,
7,15,20,0,,,,,,,
7,16,27,0,,,,,,,
7,17,29,0,,,,,,,
7,18,56,0,,,,,,,
7,8,201,0,,,,,,,
7,9,170,0,,,,,,,
7,10,54,0,,,,,,,
7,11,37,0,10.3,0,70.4,1019,335.2,1.1,212.7
7,12,25,0,10.1,0,74,1019,296.3,0.8,284.1
7,13,21,0,10.7,0,66.7,1019,413.7,2.8,263.3
7,14,22,0,10.9,0,67.1,1018,394.4,3.3,269.8
7,15,31,0,10.1,0,74.2,1018.2,265.8,3.2,284.8
7,16,58,0,9.5,0,74,1018.5,139.3,2.1,278.8
7,17,74,0,8.5,0,80.5,1018.2,16.1,0.2,261
7,18,84,0,7.8,0,84.6,1018.8,0.6,0,0
7,8,22,0,9.4,0,92.4,1015.8,10.1,2.5,249.6
7,9,42,0,10.1,0,88.9,1015.5,78.5,1.6,246.7
7,10,31,0,10.3,0,86.9,1015.8,117.4,2.6,247.1
7,11,21,0,10.7,0,83.5,1016.5,319.4,3.2,260.6
7,12,18,0,11.7,0,78,1016.8,367.7,3.3,243.1
7,13,20,0,12.1,0,75.2,1017,419.5,4.1,249.6
7,14,26,0,12.3,0,73.9,1016.2,406.3,4.1,249.4
7,15,17,0,12.3,0,72.2,1016,330.8,4,260.1
7,16,23,0,11.9,0,75,1017,224.5,2.7,314.7
7,17,33,0,10.6,0,79.8,1017.5,147.9,2.8,344
7,18,136,0,8.9,0,87.6,1018.2,1.4,0.1,36.7
7,8,54,0,2.9,0,99.1,1023,15.8,0,0
7,9,53,0,3,0,99.2,1023.5,65.2,0,0
7,10,104,0,3.9,0,99.3,1025.8,173,0,0
7,11,133,0,,,,,,,
7,12,109,0,5.7,0,98.9,1027,251,0,0
7,13,63,0,7.3,0,92.6,1026.8,403.2,0.1,328.9
7,14,40,0,9.2,0,83.1,1025,389.8,1.8,346.7
7,15,23,0,9.5,0,80.8,1025.2,275.5,0.7,356.1
7,16,32,0,9.2,0,81,1025.5,234.9,0.4,278.4
7,17,58,0,7.4,0,90.1,1026,57.3,0,280.4
7,18,139,0,5,0,96.4,1025.8,1,0,0
7,8,63,0,0.6,0.2,99.4,1028,2.7,0,0
7,9,26,0,2.8,0,99,1028.7,105.3,1.2,90.1
7,10,28,0,,,,,,,
7,11,30,0,,,,,,,
7,12,23,0,5.2,0,90.4,1027.2,414.1,3.3,344.9
7,13,24,0,6.5,0,87.4,1026.2,418.3,3.8,356.5
7,14,23,0,6.8,0,85.5,1025,410.5,3.1,339
7,15,21,0,8.3,0,77.4,1024.8,320,2,344.8
7,16,37,0,,,,,,,
7,17,38,0,,,,,,,
7,18,50,0,,,,,,,
7,8,22,0,,,,,,,
7,9,28,0,,,,,,,
7,10,21,0,,,,,,,
7,11,27,0,,,,,,,
7,12,25,0,,,,,,,
7,13,20,0,,,,,,,
7,14,20,0,,,,,,,
7,15,28,0,,,,,,,
7,16,23,0,,,,,,,
7,17,154,0,,,,,,,
7,18,61,0,7.5,0,90.6,1011,0.5,0,0
7,8,172,0,8.1,0,92.2,1011.8,3.9,0.5,325.6
7,9,57,0,8.8,0,91.2,1011.8,28.4,0.4,314.8
7,10,21,0,9.8,0.2,91.6,1012,50.2,0.3,356.4
7,11,13,0,10.5,0.5,92.4,1012.2,69.6,2.6,356.9
7,12,11,0,11.5,0.9,89.1,1013,71.2,4.2,19
7,13,16,0,11.5,0.6,91.7,1013,77.2,4.3,19.4
7,14,14,0,12,0.9,91.2,1013,79.1,4.6,359.6
7,15,8,0,12.6,0.2,88.7,1013,89.9,5.4,356.7
7,16,12,0,12.8,0,86.8,1013,46.7,5.2,354.9
7,17,10,0,12.6,0,85.8,1014,14.3,4.7,356.7
7,18,27,0,12.7,0,84.6,1013.5,0.7,4.4,358.7
7,8,48,0,10.6,0,85,1013,12,1.2,348.3
7,9,12,0,10.9,0,83.2,1013,25.9,1.7,359.9
7,10,23,0,11.4,0,79.9,1012.8,38.5,2.9,39.8
7,11,21,0,11.2,0.6,85.1,1013,79.2,2.7,36.9
7,12,17,0,11.6,0.4,86.3,1013.5,126.4,2.6,25.9
7,13,14,0,11.4,1.8,91.7,1013,91.4,2.5,31.2
7,14,32,0,11.5,1.5,92.9,1013,81.1,3.6,49.7
7,15,16,0,11.7,1.5,93.1,1013,85.6,3.2,35.5
7,16,19,0,11.6,0.7,93.9,1013,37.7,3,45
7,17,21,0,11.7,0.9,94,1013.2,9.9,2.7,32
7,18,24,0,11.8,0.3,92.4,1014,0.3,2.6,32.4
7,8,16,0,,,,,,,
7,9,24,0,,,,,,,
7,10,19,0,,,,,,,
7,11,27,0,,,,,,,
7,12,16,0,,,,,,,
7,13,21,0,,,,,,,
7,14,20,0,,,,,,,
7,15,57,0,,,,,,,
7,16,40,0,,,,,,,
7,17,52,0,,,,,,,
7,18,39,0,,,,,,,
7,8,9,0,,,,,,,
7,9,18,0,,,,,,,
7,10,18,0,,,,,,,
7,11,23,0,,,,,,,
7,12,14,0,,,,,,,
7,13,16,0,,,,,,,
7,14,18,0,,,,,,,
7,15,17,0,,,,,,,
7,16,16,0,,,,,,,
7,17,21,0,,,,,,,
7,18,29,0,,,,,,,
7,8,34,0,,,,,,,
7,9,21,0,,,,,,,
7,10,21,0,,,,,,,
7,11,17,0,,,,,,,
7,12,9,0,,,,,,,
7,13,19,0,,,,,,,
7,14,0,0,,,,,,,
7,15,0,0,,,,,,,
7,16,0,0,,,,,,,
7,17,0,0,,,,,,,
7,18,30,0,,,,,,,
7,8,94,0,,,,,,,
7,9,32,0,,,,,,,
7,10,16,0,,,,,,,
7,11,16,0,,,,,,,
7,12,7,0,,,,,,,
7,13,15,0,,,,,,,
7,14,17,0,,,,,,,
7,15,25,0,,,,,,,
7,16,20,0,,,,,,,
7,17,30,0,,,,,,,
7,18,30,0,,,,,,,
7,8,8,0,,,,,,,
7,9,22,0,,,,,,,
7,10,34,0,,,,,,,
7,11,31,0,,,,,,,
7,12,14,0,,,,,,,
7,13,12,0,,,,,,,
7,14,13,0,,,,,,,
7,15,19,0,,,,,,,
7,16,19,0,,,,,,,
7,17,19,0,,,,,,,
7,18,15,0,,,,,,,
7,8,17,0,,,,,,,
7,9,22,0,,,,,,,
7,10,51,0,,,,,,,
7,11,31,0,,,,,,,
7,12,24,0,,,,,,,
7,13,27,0,,,,,,,
7,14,21,0,,,,,,,
7,15,33,0,,,,,,,
7,16,44,0,,,,,,,
7,17,44,0,,,,,,,
7,18,54,0,,,,,,,
7,8,32,0,,,,,,,
7,9,46,0,,,,,,,
7,10,41,0,,,,,,,
7,11,46,0,,,,,,,
7,12,17,0,,,,,,,
7,13,23,0,,,,,,,
7,14,25,0,,,,,,,
7,15,26,0,,,,,,,
7,16,23,0,,,,,,,
7,17,43,0,,,,,,,
7,18,105,0,,,,,,,
7,8,25,0,,,,,,,
7,9,19,0,,,,,,,
7,10,18,0,,,,,,,
7,11,13,0,,,,,,,
7,12,20,0,,,,,,,
7,13,12,0,,,,,,,
7,14,13,0,,,,,,,
7,15,14,0,,,,,,,
7,16,9,0,,,,,,,
7,17,8,0,,,,,,,
7,18,9,0,,,,,,,
7,8,2,0,,,,,,,
7,9,18,0,,,,,,,
7,10,20,0,,,,,,,
7,11,22,0,,,,,,,
7,12,23,0,,,,,,,
7,13,22,0,,,,,,,
7,14,22,0,,,,,,,
7,15,18,0,,,,,,,
7,16,19,0,,,,,,,
7,17,27,0,,,,,,,
7,18,31,0,,,,,,,
7,8,23,0,,,,,,,
7,9,20,0,,,,,,,
7,10,19,0,,,,,,,
7,11,20,0,,,,,,,
7,12,18,0,,,,,,,
7,13,24,0,,,,,,,
7,14,17,0,,,,,,,
7,15,21,0,,,,,,,
7,16,9,0,,,,,,,
7,17,17,0,,,,,,,
7,18,39,0,,,,,,,
7,8,11,0,,,,,,,
7,9,22,0,,,,,,,
7,10,39,0,,,,,,,
7,11,18,0,,,,,,,
7,12,40,0,,,,,,,
7,13,55,0,,,,,,,
7,14,51,0,,,,,,,
7,15,31,0,,,,,,,
7,16,27,0,,,,,,,
7,17,48,0,,,,,,,
7,18,27,0,,,,,,,
7,8,38,0,,,,,,,
7,9,27,0,,,,,,,
7,10,46,0,,,,,,,
7,11,108,0,,,,,,,
7,12,115,0,,,,,,,
7,13,94,0,,,,,,,
7,14,60,0,,,,,,,
7,15,42,0,,,,,,,
7,16,126,0,,,,,,,
7,17,79,0,,,,,,,
7,18,36,0,,,,,,,
7,8,16,0,,,,,,,
7,9,26,0,,,,,,,
7,10,15,0,,,,,,,
7,11,46,0,,,,,,,
7,12,29,0,,,,,,,
7,13,47,0,,,,,,,
7,14,29,0,,,,,,,
7,15,51,0,,,,,,,
7,16,45,0,,,,,,,
7,17,78,0,,,,,,,
7,18,43,0,,,,,,,
7,8,42,0,,,,,,,
7,9,60,0,,,,,,,
7,10,74,0,,,,,,,
7,11,27,0,,,,,,,
7,12,32,0,,,,,,,
7,13,24,0,,,,,,,
7,14,41,0,,,,,,,
7,15,48,0,,,,,,,
7,16,42,0,,,,,,,
7,17,72,0,,,,,,,
7,18,63,0,,,,,,,
7,8,26,0,,,,,,,
7,9,48,0,,,,,,,
7,10,116,0,,,,,,,
7,11,128,0,,,,,,,
7,12,144,0,,,,,,,
7,13,28,0,,,,,,,
7,14,15,0,,,,,,,
7,15,14,0,,,,,,,
7,16,21,0,,,,,,,
7,17,32,0,,,,,,,
7,18,137,0,,,,,,,
7,8,31,0,,,,,,,
7,9,22,0,,,,,,,
7,10,29,0,,,,,,,
7,11,30,0,,,,,,,
7,12,19,0,,,,,,,
7,13,25,0,,,,,,,
7,14,22,0,,,,,,,
7,15,24,0,,,,,,,
7,16,32,0,,,,,,,
7,17,52,0,,,,,,,
7,18,96,0,,,,,,,
7,8,53,0,,,,,,,
7,9,35,0,,,,,,,
7,10,42,0,,,,,,,
7,11,45,0,,,,,,,
7,12,52,0,,,,,,,
7,13,59,0,,,,,,,
7,14,60,0,,,,,,,
7,15,75,0,,,,,,,
7,16,57,0,,,,,,,
7,17,51,0,,,,,,,
7,18,200,0,,,,,,,
7,8,28,0,,,,,,,
7,9,29,0,,,,,,,
7,10,54,0,,,,,,,
7,11,26,0,,,,,,,
7,12,39,0,,,,,,,
7,13,47,0,,,,,,,
7,14,50,0,,,,,,,
7,15,63,0,,,,,,,
7,16,47,0,,,,,,,
7,17,96,0,,,,,,,
7,18,319,0,,,,,,,
7,8,25,0,,,,,,,
7,9,28,0,,,,,,,
7,10,21,0,,,,,,,
7,11,18,0,,,,,,,
7,12,15,0,,,,,,,
7,13,18,0,,,,,,,
7,14,23,0,,,,,,,
7,15,21,0,,,,,,,
7,16,28,0,,,,,,,
7,17,30,0,,,,,,,
7,18,65,0,,,,,,,
7,8,12,0,,,,,,,
7,9,12,0,,,,,,,
7,10,13,0,,,,,,,
7,11,21,0,,,,,,,
7,12,20,0,,,,,,,
7,13,16,0,,,,,,,
7,14,9,0,,,,,,,
7,15,18,0,,,,,,,
7,16,17,0,,,,,,,
7,17,21,0,,,,,,,
7,18,15,0,,,,,,,
7,8,8,0,,,,,,,
7,9,18,0,,,,,,,
7,10,10,0,,,,,,,
7,11,9,0,,,,,,,
7,12,8,0,,,,,,,
7,13,9,0,,,,,,,
7,14,9,0,,,,,,,
7,15,11,0,,,,,,,
7,16,16,0,,,,,,,
7,17,9,0,,,,,,,
7,18,7,0,,,,,,,
7,8,6,0,,,,,,,
7,9,9,0,,,,,,,
7,10,6,0,,,,,,,
7,11,0,1,,,,,,,
7,12,11,0,,,,,,,
7,13,6,0,,,,,,,
7,14,5,0,,,,,,,
7,15,10,0,,,,,,,
7,16,18,0,,,,,,,
7,17,37,0,,,,,,,
7,18,23,0,,,,,,,
7,8,25,0,,,,,,,
7,9,34,0,,,,,,,
7,10,29,0,,,,,,,
7,11,29,0,,,,,,,
7,12,21,0,,,,,,,
7,13,27,0,,,,,,,
7,14,31,0,,,,,,,
7,15,28,0,,,,,,,
7,16,31,0,,,,,,,
7,17,29,0,,,,,,,
7,18,29,0,,,,,,,
8,8,54,0,,,,,,,
8,9,141,0,,,,,,,
8,10,24,0,,,,,,,
8,11,18,0,,,,,,,
8,12,15,0,,,,,,,
8,13,20,0,,,,,,,
8,14,20,0,,,,,,,
8,15,15,0,,,,,,,
8,16,26,0,,,,,,,
8,17,34,0,,,,,,,
8,18,67,0,,,,,,,
8,8,75,0,,,,,,,
8,9,81,0,,,,,,,
8,10,90,0,,,,,,,
8,11,35,0,,,,,,,
8,12,62,0,6.1,0,95.8,1031.2,388.1,0,0
8,13,68,0,8.9,0,81.6,1032,500,0.1,289.5
8,14,35,0,11.8,0,60.1,1031.2,474.5,0.7,203.1
8,15,15,0,12.3,0,57.8,1030.2,395.2,1.5,211.1
8,16,16,0,11.9,0,61.9,1030,252.3,1.5,213
8,17,45,0,11.2,0,66.5,1030,130.9,0,0
